店铺名称,用户名,评论
码头故事火锅（温江店）,cMK816499254,5个人加了200的才100的酒，没吃饱，太贵，这个套餐写的6人，3个人都吃不饱，比重庆的贵太多！！菜写的多，都是样子，少的可怜！
码头故事火锅（温江店）,匿名用户,五个人花了383，不过味道不错，菜品也多，服务好，虾滑和糍粑必点。
码头故事火锅（温江店）,匿名用户,跟其他品牌火锅相比口味差很多，豆瓣酱放过量了，吃完很涩，油色偏黑。
码头故事火锅（温江店）,pEP593209569,味道很好，服务也很好。最重要的是还不贵很实惠，下次还去吃
码头故事火锅（温江店）,HMS1111,上次去吃了才看见之前买的还没有评价，差不多隔一段时间就会来这吃，味道超赞
码头故事火锅（温江店）,飛哥飛,味道还不错的，可以去试试
码头故事火锅（温江店）,飛哥飛,便宜，实惠
码头故事火锅（温江店）,pEP593209569,很棒，来过很多次了。味道好价格很实惠，赞赞赞
码头故事火锅（温江店）,生命如此薄凉,黄美玲很用心
码头故事火锅（温江店）,iAh563761317,味道很好，阿姨的服务态度也很好，挺周到的，菜品什么的也很新鲜，五个人吃的超级撑
码头故事火锅（温江店）,可爱的小陈,老公朋友过来团的，加小孩子7个人，菜的分量比较足，还剩了很多菜，去的时候是中午人不是很多，环境比较轻静～下次还会去哈
码头故事火锅（温江店）,Y丸子.,非常不错
码头故事火锅（温江店）,veT187176432,越吃越辣，味道还是可以，菜品也比较新鲜，服务态度也好，比谭家火锅的态度好很多，就是有点贵
码头故事火锅（温江店）,PWc106109571,我们人不多美团上订的6人餐，价格实惠。下次去不在团购了还是点菜巴适些。只点喜欢吃的   不喜欢的菜可以不要。团购就配好了的，很多菜都不喜欢。
码头故事火锅（温江店）,FKW620920711,服务热情，菜品新鲜，分量很足，味道不错，我吃了这么多家，这是温江最特别的一家火锅店，喜欢吃火锅的友友们建议选码头故事没错，也喜欢这种装修风格。
码头故事火锅（温江店）,WBk18167099,上菜速度比较慢！锅底后面越来越来越辣越来越咸！
码头故事火锅（温江店）,澜蘞,味道可以，牛肉不错，套餐很合适
码头故事火锅（温江店）,so华丽的沉默,菜品新鲜，很大一份一份的，味道也不错，下次还来！
码头故事火锅（温江店）,兰爱1,很不错，人不是很多，来了很多次，实惠美味
码头故事火锅（温江店）,匿名用户,肉的话不正宗，可以肯定绝对不是牛肉，太假了，下次不会来了
码头故事火锅（温江店）,匿名用户,4次菜没上完哦，每次点菜都要提醒菜没上齐哟，服务员该培训下了，上菜意识，去过很多火锅店，没遇到过今天这样哟，菜上没上完不是该对菜单么，服务员没对哟，我还自己把菜单拿来对，给指出来那些菜没上哟，加菜也是，没上完就不管了，还是要喊，说没上齐，然后有跑去厨房，重点是你们不忙的嘛，上菜怎么会出现几次这种错误呢，重点是，你们已经在加菜机器上出单了，如果不是我提醒，是不是我就要白出这个钱呀，总之这次用餐很不愉快，服务员有待培训，上个菜出现4次错误，这是工作态度问题了
码头故事火锅（温江店）,zhourui8875,人均50很不错的火锅店
