店铺名称,用户名,评论
香街坊汤锅馆（国色天乡店）,DAHANGGE,「#套餐：4 人特色汤锅」蔬菜没吃完，四个大男人都吃不完量还是比较足的。 【口味】很不错，汤确实很好喝。里面的肉也不少就是中午有时候去找不到人。 【环境】里面很大每一桌都很宽敞，相隔的距离也很远很不错。 【服务】还行吧，都是些上了年纪的阿姨能不麻烦他们就不去麻烦吧大家都不容易。 【性价比】还是很不错的，旁边是学校这个价格学生也能吃。
香街坊汤锅馆（国色天乡店）,匿名用户,吃的鸭子汤锅，鸭子啃不动，肉不新鲜，蔬菜还可以，比较新鲜。
香街坊汤锅馆（国色天乡店）,匿名用户,不值得这个价，服务员服务态度差
香街坊汤锅馆（国色天乡店）,BMr648188175,很满意的一次就餐体验，整体评价的话我觉得：团购接待。
香街坊汤锅馆（国色天乡店）,pQf715534431,「#套餐：2 人特色汤锅」两人餐分量真心足，鸡肉很大块，两个大人带个小孩配的菜一个没煮，光锅里的鸡肉板栗的菌就吃到撑，汤很好喝，老少皆宜，最后还把剩下的菜打包带走了，门店生意很好，路边划线停车，晚上没人收费，免费停车还是很方便，本次消费真心满意。
香街坊汤锅馆（国色天乡店）,LNd202500570,环境好，馍馍烤的外脆里嫩，汤也好喝，非常棒，下次还来
香街坊汤锅馆（国色天乡店）,匿名用户,「#套餐：2 人特色汤锅」份量很足，都快够四个人都可以了！
香街坊汤锅馆（国色天乡店）,黄金玉米粒儿,味道不错，吃的饱饱的。下次再来哟。
香街坊汤锅馆（国色天乡店）,666whr888,强烈推荐
香街坊汤锅馆（国色天乡店）,黄金玉米粒儿,挺好吃的
香街坊汤锅馆（国色天乡店）,周1992421,可以，真心可以。味道不错，份量也足
香街坊汤锅馆（国色天乡店）,匿名用户,"服务好,热情，吃不完打包，老板也很仔细耐心。"
香街坊汤锅馆（国色天乡店）,UKX397362340,汤好喝级了……板栗粉嘟嘟的……甜甜的……老板很热情的哦……态度好……
香街坊汤锅馆（国色天乡店）,淼淋RZ,分量很多，两人吃不完，老板很热情，推荐
香街坊汤锅馆（国色天乡店）,TOf466138742,超级赞   推介
