店铺名称,用户名,评论
猪圈小米辣（温江1店）,匿名用户,【环境】比较挤 【口味】还行 【服务】挺好 【等位】吃的人挺多 性价比挺高，荤菜也不贵
猪圈小米辣（温江1店）,想个网名太难了吧, #火锅粉# #油碟# #花菜# #白菜# #银丝粉# #金针菇# #香豆腐# #方便面# #虾饺# #豌豆尖# #香辣酱#
猪圈小米辣（温江1店）,puppet0603,真的是味道不要太好   真的是人巨多巨多啊！！！！！！！小哥哥不要太帅了
猪圈小米辣（温江1店）,jSB707940841,菜品还挺多的。
猪圈小米辣（温江1店）,aTr504321255,味道一般般，吃的很饱，不长肉，菜品很新鲜！
猪圈小米辣（温江1店）,喵小鱼66,便宜，好吃，经济，实惠，适合冬天吃
猪圈小米辣（温江1店）,WjW296545713,菜不错，只是服务员太怠慢了。一点点小贵，
猪圈小米辣（温江1店）,香菜粉丝,好得很，素菜党的福音…清汤不错的…菜也挺新鲜…
猪圈小米辣（温江1店）,深简予,冬天吃太幸福啦
猪圈小米辣（温江1店）,匿名用户,味道一般，服务也一般，素菜种类也不是很多
猪圈小米辣（温江1店）,匿名用户,适合我这种素材主义者吃的还挺便宜
猪圈小米辣（温江1店）,Dan.Der,口味很好啊！
猪圈小米辣（温江1店）,lh拯救你,起码有两年没有吃过猪圈小米辣咯！！！
猪圈小米辣（温江1店）,cEv843536924,味道不错，清汤还蛮鲜的，分量也足，两个人吃得很饱，顺便说一下老板人很好，服务很周到，很友善👍👍👍 #小米椒# #素火锅#
猪圈小米辣（温江1店）,匿名用户,有点坑，味道不怎么样，菜品也不怎么新鲜。
猪圈小米辣（温江1店）,yxi926223956,和好朋友一起去的，朋友都喜欢吃味道真的不错，今天还是比较幸运的，种类挺多的，去了没有排队。减肥的朋友们可以去试一试，我还是很喜欢的。李可以满足我想吃火锅的心情，又不用担心长胖，哈哈哈哈！价格还很便宜，很棒很棒！ #小米椒# #豆腐皮# #香辣酱#
猪圈小米辣（温江1店）,匿名用户,菜品新鲜，味道好，价格便宜。环境可以
猪圈小米辣（温江1店）,想个网名太难了吧,猪圈是我的最爱，菜品多又新鲜，关键是那个汤锅我超级爱喝，每次起码都要喝五碗，而且美团上也很划算，老板服务态度也很好，经常来吃，强烈推荐！是以后毕业了都会想念的汤锅和美食！ #小米椒# #豆腐皮# #素火锅# #香辣酱#
猪圈小米辣（温江1店）,聂代涛999,想起小米辣蘸碟就垂帘三尺。去了不负众望。
猪圈小米辣（温江1店）,匿名用户,环境可以，味道可以，服务态度很好，
猪圈小米辣（温江1店）,想个网名太难了吧,猪圈是我的最爱，菜品丰富又新鲜，最爱的就是它的汤锅的那个汤，太喜欢了，每次起码都要喝五六碗，经常来这儿吃，美团上很划算，老板态度也好，是以后毕业了都还会想念和来吃的美食
猪圈小米辣（温江1店）,mDz629043039,素菜的必去
猪圈小米辣（温江1店）,想个网名太难了吧,一直就喜欢吃猪圈小米辣，是清汤汤锅里算比较好吃又便宜的了，蔬菜种类也多又新鲜，每个人还要送一道荤菜，真的很棒了，好评，过几天还来吃 #素火锅# #豆腐皮# #香辣酱# #小米椒#
猪圈小米辣（温江1店）,zlc665007173,【口味】实在是太咸了😖菜还不错， 就那个蘸料。。。。
猪圈小米辣（温江1店）,九零后阿姨啊呜呜,素很素特别素
猪圈小米辣（温江1店）,yuanjingking,还不错。味道好，价格实惠 #香辣酱# #素火锅# #番茄汤#
猪圈小米辣（温江1店）,JUG479762203,可以
猪圈小米辣（温江1店）,想个网名太难了吧,超级喜欢吃猪圈小米辣，那个汤每次都喝不够，蔬菜种类多又新鲜，香辣酱碟也好吃
猪圈小米辣（温江1店）,OAN415806081,清汤超好喝，蔬菜都很新鲜，好吃
猪圈小米辣（温江1店）,匿名用户,火锅是鸡汤炖的吧  味道很清淡 也可以  菜也多 价格也低
猪圈小米辣（温江1店）,惠儿8,尤其喜欢吃蔬菜，烫一烫保持蔬菜的味道特别推荐
猪圈小米辣（温江1店）,cqB986795165,真的是很差了 吃完过了一会就吐了 他们家原来蚝油还不是那个味道的 现在蚝油简直 感觉难以下咽
猪圈小米辣（温江1店）,OAN415806081,好吃
猪圈小米辣（温江1店）,nht289464293,味道可以，菜品多，还会再去，，
猪圈小米辣（温江1店）,EKg669314334,味道不错，菜品丰富，价格公道，价廉物美，适合再次消费。
猪圈小米辣（温江1店）,Cku55814387,价格很便宜  但是确实不是很好吃给6分   老板你辛苦了
猪圈小米辣（温江1店）,iseawave,这个价格很赞了
猪圈小米辣（温江1店）,tMv891894323,【口味】味道也很不错 【服务】超级棒
猪圈小米辣（温江1店）,匿名用户,吃了很多次，还是可以！ #小米椒# #豆腐皮# #香辣酱# #素火锅#
猪圈小米辣（温江1店）,匿名用户,还可以吧，菜比较多。也便宜，挺干净的
猪圈小米辣（温江1店）,Zxi138918184,味道还可以，便宜，总体还是不错。
猪圈小米辣（温江1店）,吧啦吧啦猪仙仙,每次两个人二三十块钱吃得憨涨哈哈，老板儿人很帅很高的，😉😉😉
猪圈小米辣（温江1店）,小露子77,菜品还算可以，味道也不错，喜欢蔬菜的朋友可以去试试
猪圈小米辣（温江1店）,hpd429037980,很不错
猪圈小米辣（温江1店）,uML931228432,味道一直很好吃。强烈推荐哦
猪圈小米辣（温江1店）,想个网名太难了吧,在美团上买的很划算，要送酱碟和饮料，而且菜品很多很新鲜，我超级喜欢他们家的汤，每次都要喝至少五六碗，而且位置好找，每次到饭点都超级多的人，喜欢吃清汤锅尤其是素菜的强烈推荐去这家，每次都忘记拍照可以参考下其他亲拍的照片 #素火锅# #香辣酱#
猪圈小米辣（温江1店）,匿名用户,可以，冬天吃起很暖和
猪圈小米辣（温江1店）,想个网名太难了吧,一直就喜欢来这儿吃，汤锅是菌汤锅的味道，菜品新鲜又可以随便拿，种类也比较多，很喜欢吃猪圈，还会再来 #小米椒# #豆腐皮# #鸳鸯锅# #可口可乐# #香辣酱# #素火锅# #番茄汤#
猪圈小米辣（温江1店）,yuyj510,喜欢吃素的觉得不错！
