店铺名称,用户名,评论
蜀大侠火锅（温江店）,Gdf201570005,味道很赞，服务很好提前排队
蜀大侠火锅（温江店）,冷色8023,还可以，好吃，价格也还行，不错，吃火锅基本都来的这家，
蜀大侠火锅（温江店）,xt最美的太阳,很棒
蜀大侠火锅（温江店）,DFO745414110,挺好吃的 菜品量多 生日还送长寿面 值得去品尝
蜀大侠火锅（温江店）,匿名用户,老公之前去吃过一次觉得还不错，我还蛮期待的。正好最近想吃火锅了就叫上家人一起去吃。说实话有点令我失望了。首先是锅底，我们点的中辣，我觉得辣度还是够的。还没怎么煮菜就有点荤汤，不香，没有盐味，越吃越淡，我中途加两次盐。吃到一半还有很明显的苦味。由于是周五可能顾客多，所以菜品摆盘很差，不美观。 结账的时候，收银台有2个女的，一个客人结账时说他车子停路边遭贴单了，这顿饭遭高价了。问停哪里，美女说光华国际地下停车场，客人问免费吗？美女说没有。那个客人走后，其中一个用非常不屑的语气跟另一个女的说真有意思，他车子遭贴了管我们什么事。被我听到了，真的是很无语。怪不得这么多人反映服务问题，管理人员该重视一下了。
蜀大侠火锅（温江店）,iBw986930429,这次就餐整体感觉很赞，比较满意的方面有：口味。
蜀大侠火锅（温江店）,hsjshfnfhfnfjfn,不错。味道很好。 还是很可以的。
蜀大侠火锅（温江店）,匿名用户,很满意的一次就餐体验，整体评价的话我觉得：环境、口味。
蜀大侠火锅（温江店）,htM606960214,感觉很差劲，下次基本上不会再来了
蜀大侠火锅（温江店）,匿名用户,不错
蜀大侠火锅（温江店）,IQC158554011,很不错，爱很充足， 6 个人基本上是吃不完价格还行，稍微有点贵
蜀大侠火锅（温江店）,SFa380789310,和同学一起去的 真的好吃的不行！！ 菜品没有一个踩雷的！
蜀大侠火锅（温江店）,匿名用户,菜品还可以，锅底味不够浓厚，味道一般，没有以前好了，服务一般吧，可能是新来的小伙子，上菜时没有语言提示，直接将菜放上桌，放鸭肠上桌时，因为鸭肠是泡在水里装盘，水很满，血水直接流到桌子上，我衣袖上也沾上了，还顺着桌子流到地上，桌子上的水我自己擦了，地上的水后面叫服务员来拖一下，他拿了2张纸巾直接擦了。
蜀大侠火锅（温江店）,zQG668405636,环境很好，适合宴请，价格适中，味道很赞，服务态度也不错，优秀
蜀大侠火锅（温江店）,空巷余音,"团购的双人餐，加了一些菜
和室友一共四个人一起吃的 
因为看评论说四人餐吃不完🤔
——口味——
曾经吃过建设路店的蜀大侠
感觉比那一家的味道差一些
——环境——
在饭点来吃的，人还是比较多
大概等位了两三桌，大概40分钟
室外有火炉和小吃，还是很贴心
——服务——
还是比较好的能够及时处理需要
——性价比——
团购了部分的菜 人均60
最后还剩一些菜没有吃完
总的来说还是很划算了😋"
蜀大侠火锅（温江店）,RcE101580545,味道不错，一家人吃得很开心，下次还来
蜀大侠火锅（温江店）,mgV200658309,嗯…菜很多，量也足。还阔以服务总体各方面来说就是本人点了四罐小椰汁40啤酒4瓶48 使我本就不富裕的生活更是雪上加霜就想简单团个卷装个13请个客的结果卷还不能叠加就很难瘦，对了两处不好第一油烟有点重环境，人杂太吵了看着隔壁两口子从情人变成了敌人双目失明似的对骂不顾他人眼色的干扰我们这桌无辜的吃瓜群众就很气 第二，调料有点少，说实在的火锅店连麻酱都没得还好我不吃麻酱
蜀大侠火锅（温江店）,sDg725877552,和朋友一起点的二人套餐，整体味道是不错的。沾牛奶的牛肉很滑嫩，猪骨好吃，大口吃肉的感觉，但是虾滑口感没达到预期。两个人可以吃得很撑，份量挺足的，希望以后二人套餐的素菜可以给两三个选项，因为本人不喜欢吃土豆，所以我们的土豆几乎没吃。
蜀大侠火锅（温江店）,FRX148010897,总体还是很好的
蜀大侠火锅（温江店）,DJT278546033,跟室友周末去的 很好吃但是微辣也挺辣 「#太极虾滑」好好吃，两种口味，必点 「#酥肉」「#红糖糍粑」超好吃，很解辣 老板知道是西财的学生还送了两个菜，真的人超好，点了一个双人套餐又加了些菜 店内环境装修很不错很有味道 【性价比】还行，人均70吧
蜀大侠火锅（温江店）,bzu947768252,口味很棒，服务态度也绝佳，在北方小城市也有蜀大侠但和这里的完全不同抹泪，真的很好吃，服务员刘姐姐的态度也很亲切友好，菜品除了锅底很棒很香之外，能吃出食物本身的口感就是很不错的，👍推荐大家来吃，绝绝！非常好。
蜀大侠火锅（温江店）,oKu732504465,这次就餐整体感觉很赞，比较满意的方面有：口味、团购接待。
蜀大侠火锅（温江店）,Ting吖婷啊,口味很好 那个番茄锅底味道特别的浓郁  下次有机会再去
蜀大侠火锅（温江店）,小胖嘟嘟er,味道不错
蜀大侠火锅（温江店）,OYW880635441,此次用餐总体来说不错，觉得比较认可的地方有：环境。
蜀大侠火锅（温江店）,匿名用户,味道还行，就是价格贵！！！～～～～
蜀大侠火锅（温江店）,FuH454445064,菜品不新鲜，尤其是千层肚，价格贵。这是我吃过的最贵的锅底。
蜀大侠火锅（温江店）,xMj366803834,回头客了，吃过很多次，服务和菜品一直都很棒，就是稍微去晚一点就需要排队。
蜀大侠火锅（温江店）,cuiiy,环境也好 分量非常 非常的很好吃，
蜀大侠火锅（温江店）,Emmayanyan,听说孕晚期吃火锅催生，结果然并卵。味道不错，辣味适中，越吃越有点辣，牛肉，肥牛，毛肚，牛肉丸，小肥羊，都不错，菜品新鲜，份量适中，不错的体验
蜀大侠火锅（温江店）,Xy_1014,很满意的一次就餐体验，整体评价的话我觉得：口味、服务。
蜀大侠火锅（温江店）,candice820,菜品份量很足，整体环境比较好。其中雪花肥牛，神仙肥牛，最赞！
蜀大侠火锅（温江店）,Vly161435216,味道很好，环境有点嘈杂，菜品丰富，价格还可以不算太贵，点了两人份，没吃完，四川的火锅味道就是好，比在新疆吃的味道好很多，可能是调料不同的原因，麻辣味很足。店里装潢很有特色，有大侠之风，😂😂😂😂😂😂😂，生活在四川真的很幸福啊
蜀大侠火锅（温江店）,xiaobai9097,火锅翘楚「#贵妃牛肉」「#冰川鹅肠」「#太极双滑」「#精品千层肚」「#大侠水牛毛肚」「#功夫土豆片」「#花千骨」「#大侠上上签」「#牛油红锅」「#海带芽」「#精品花雕鱼片」「#耗儿鱼」「#聪明脑花」「#藕片」「#油碟」「#鲜猪黄喉」「#精品羔羊肉」「#卤水鹌鹑蛋」「#舌尖上的蜀大侠」「#飞签郡肝」
蜀大侠火锅（温江店）,Ywy299152891,还可以
蜀大侠火锅（温江店）,你得不到的琴子,味道和之前一样，还行吧，人均85左右吧
蜀大侠火锅（温江店）,nonnoyou,味道棒棒，当时有个菜没有了，喊我们换，结果想换的也没有，遗憾
蜀大侠火锅（温江店）,yZO583600422,这次就餐整体感觉很赞，比较满意的方面有：环境、口味。
蜀大侠火锅（温江店）,牧骸,好吃好吃
蜀大侠火锅（温江店）,dbD862977272,菜品新鲜，花千骨，虾滑，海带牙，千层毛肚都是首选
蜀大侠火锅（温江店）,tcu859771916,菜品很新鲜，服务员也很热情，很好吃！
蜀大侠火锅（温江店）,月月月yyyyyy,不愧是蜀大侠，味道真的很不错。
蜀大侠火锅（温江店）,多多娃子,味道很不错哦！要的微辣，但越吃越辣，不是很能吃辣的人，微辣就足足够了！推荐毛肚，大片大片的，服务员端上来当面用剪刀剪开，吃着有浓浓的毛肚味道，非常新鲜，牛肉卷和牛排不错，折耳根也特别好吃，煮完以后面面的口感，推荐！
