店铺名称,用户名,评论
守柴炉烤鸭（温江新尚天地店）,胖子吃不胖py,一般吧，烤鸭超级腻，我团的四人餐，我们两个年轻人，一个老年人，两个小孩儿根本不够吃，我还单独点了菜，而且菜品分量少，跟我和我朋友在凯德广场那家吃的不一样
守柴炉烤鸭（温江新尚天地店）,超级宇宙无敌大坏,味道还可以，就是那天去特别特别挤，那个烤鸭味道还行一般般，菌汤火锅还可以，菜品虽然多可是菜的份量真的不太够，八个人吃的团聚豪华套餐吃完还不太够，有的菜品菜的份量真的太少了，希望店家引起重视，不过也不能否认这家确实总体还不错，菌汤超级喜欢，肥牛要是再多点就好了
守柴炉烤鸭（温江新尚天地店）,Gfi201483837,份量很足。几个人没吃完还打包了，味道可以。
守柴炉烤鸭（温江新尚天地店）,Dtm133667982,菜品，环境，服务都非常的不错！尤其是哪个酸萝卜汤简直美味极了👍
守柴炉烤鸭（温江新尚天地店）,YogaZhan,还可以，吃了很多次了 每次都想吃烤鸭
守柴炉烤鸭（温江新尚天地店）,夏目友人赖账z,灰常好吃！！爱死烤鸭儿了！而且酸萝卜汤很很很很很很好喝！我和我小伙伴喝了好多碗 直接把汤喝完了 导致菜都没吃完哈哈哈哈哈 绝了绝了！离学校也近！想什么时候吃就什么时候吃！（烤鸭儿感觉半只真的不够吃呜呜呜呜 有点小贵）
守柴炉烤鸭（温江新尚天地店）,自律即自由321,"是的，又是我，这次第一次去的那次，从此去了三次
"
守柴炉烤鸭（温江新尚天地店）,CQ710527,烤鸭好吃，不过萝卜酸汤没有中海国际那家好喝些。
守柴炉烤鸭（温江新尚天地店）,zny975399425,菜品挺多，用餐环境在新尚天地三楼，态度不错
守柴炉烤鸭（温江新尚天地店）,匿名用户,「#套餐：2 人套餐」两人餐分量还是很足的，够吃，如果有喜欢的菜，再加一两个就很饱了
守柴炉烤鸭（温江新尚天地店）,SCO194119731,还可以，位置也好找，而且服务态度也还行
守柴炉烤鸭（温江新尚天地店）,朝鑫695,很满意的一次就餐体验，整体评价的话我觉得：口味赞、环境优雅、性价比高、团购接待、服务细致。
守柴炉烤鸭（温江新尚天地店）,匿名用户,好吃😊就是店有点难找
守柴炉烤鸭（温江新尚天地店）,柠檬味的果汁啊,火锅吃腻了偶尔吃吃清淡的也不错 已经来吃过很多次了 请客的好地方 价格比火锅划算
守柴炉烤鸭（温江新尚天地店）,匿名用户,好吃的哦 就是份量有点点少，但是好吃
守柴炉烤鸭（温江新尚天地店）,KCD704507302,两人吃份量很足，鸭肉很好吃，吃到最后可能有点腻，但是搭配的鸭汤很好喝
守柴炉烤鸭（温江新尚天地店）,qzp399609155,味道不好，分量又少，还加了菜，都感觉很少。烤鸭都是冷的
守柴炉烤鸭（温江新尚天地店）,少男汁,环境挺好的，座位空间大，味道我很喜欢，吃一块烤鸭，喝一口汤，太爽了，还会去，
守柴炉烤鸭（温江新尚天地店）,RzP86693522,份量很足
守柴炉烤鸭（温江新尚天地店）,vf周,「#套餐：2 人套餐」「#果木烤鸭」 【口味】
守柴炉烤鸭（温江新尚天地店）,锦书雁回。,一直都很喜欢吃烤鸭，于是到处探店，这家的整体的味道很不棒！烤鸭不肥腻，看起来就有食欲，很香，用面皮包着，配上小菜，味道真的绝了！汤也很好喝，酸酸的很开胃。份量很足，完全后两个人吃。环境干净整洁，服务员也很热情。不错！
守柴炉烤鸭（温江新尚天地店）,乌啦啦GG,还不错
守柴炉烤鸭（温江新尚天地店）,JLN645362449,知道我的生日 煮了长寿面，非常的感动
守柴炉烤鸭（温江新尚天地店）,TCg585526004,此次用餐总体来说不错，觉得比较认可的地方有：团购接待。
守柴炉烤鸭（温江新尚天地店）,猴宝宝猴崽子,很满意的一次就餐体验，整体评价的话我觉得：口味、环境、服务。
守柴炉烤鸭（温江新尚天地店）,鶴仙人d,很清淡，适合老人吃，年轻人的话不太适合
守柴炉烤鸭（温江新尚天地店）,vPP908372117,口味很不错，菜很精致，就是吃多了有点腻 环境那是相当不错的，很干净
守柴炉烤鸭（温江新尚天地店）,fxa950294209,去吃了好多次了，就在新尚天地，店店也好找，服务很好，有免费的小吃，水果和饭，酸汤泡着蛋炒饭非常好吃，其实每次都是为了喝汤而去的，烤鸭也挺好吃的，不过这次吃有点味道，希望品质还可以跟开业的时候一样，不要松懈
守柴炉烤鸭（温江新尚天地店）,Elena9527,还可以
守柴炉烤鸭（温江新尚天地店）,头门模式不批话,还可以吧，酸萝卜汤不怎么好喝，其他还行
守柴炉烤鸭（温江新尚天地店）,云海仙踪仙踪,根本不值这个价，环境差，面皮成面饼
守柴炉烤鸭（温江新尚天地店）,pDh657289699,还可以，来吃过两次。烫比较好喝。
守柴炉烤鸭（温江新尚天地店）,fanshoo,这家的装修比南浦路的装修好看些，也暖和，推荐
守柴炉烤鸭（温江新尚天地店）,Just坏蛋,这家烤鸭不错不错非常不错，就在家门口开着，经常来吃，因为我喜欢吃烤鸭，所以我就很开心，自己吃，和朋友吃，请客也吃，这家生意很好，经常满座，上菜很快，服务也跟得上，然后还要说点什么呢，还差九个字啊九个字
守柴炉烤鸭（温江新尚天地店）,Hebo0000,好吃。。。。。。，，。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。好吃好还好。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。，，。，。。。。。。。。。。。。。
守柴炉烤鸭（温江新尚天地店）,Swagtyy,「#套餐：2 人套餐」这也太划算了吧 片皮鸭是真的好吃 生意太好啦 不过地方大 就算排队也不会很久 下次带朋友来吃
守柴炉烤鸭（温江新尚天地店）,归家宇,已经在他家吃过10多次了，就在新尚天地商圈这边。离成都中医药大学和西财大学都特别的近。经常周末都带着女朋友过来吃。有时候双人套餐两个人都吃不完。价廉物美，烤鸭的皮非常的酥脆。酸萝卜鸭架汤超级得下饭。祝生意兴隆。
守柴炉烤鸭（温江新尚天地店）,Prg881006829,👍👍👍👍👍👍👍👍👍👍👍
守柴炉烤鸭（温江新尚天地店）,你是我的亮晶晶,「#套餐：2 人套餐」一般吧，不是特别好吃也不难吃，可能我是重口味，太清淡了，不吃辣的可以试一下， 「#果木烤鸭」可以 【环境】不错，干干净净挺舒服 【服务】服务员也不错，上菜速度快，，，，，，，，，，，，，，，，，，
守柴炉烤鸭（温江新尚天地店）,brk464150566,服务员可以多两个 感觉服务员都好忙哦  #套餐：4 人套餐 还找到找到他验券  再多招几个人嘛，服务态度还是多好的 就是生意太好了，我们吃了出去还有好多等位的哦。 那个辣卤鸭脖好咸 吃了一坨就不敢再吃了 烤鸭和鸭架汤一如既往的好吃 分量足
守柴炉烤鸭（温江新尚天地店）,ioN685766630,不错不错真的很不错 跟朋友来吃的 汤真的好喝哈哈哈哈哈哈哈哈哈哈 服务也挺好的  用了券很划算
守柴炉烤鸭（温江新尚天地店）,yMM663773400,好吃又不贵，适合和好朋友周末聚餐，比较养生
守柴炉烤鸭（温江新尚天地店）,匿名用户,环境卫生，服务不错，味道还不错，口味独特！
守柴炉烤鸭（温江新尚天地店）,小霞昧,酸萝卜汤很适合冬天喝，暖暖的、菜分量很多、很好吃。
守柴炉烤鸭（温江新尚天地店）,ATc701042275,用餐环境很漂亮，烤鸭的味道巴适，性价比高，就是烤鸭配菜多点就好了，葱和黄瓜被我们很快的消灭掉了，我们是秒杀的，价格那是相当巴适，但是菜品的量很足，给点小建议，餐厅的硬件设施都很好，我个人认为如果在翻台收拾餐桌的时候，餐具能轻拿轻放，这样用餐会更愉快。
