店铺名称,用户名,评论
诺曼汀艺术烘焙（财大店）,iyu40094888,好评好评好评 好吃美味好吃！
诺曼汀艺术烘焙（财大店）,AoV225787328,好可爱啊宝贝喜欢得不行，味道不错奶油也不腻
诺曼汀艺术烘焙（财大店）,垶哥哥,绝对好评，多次购买了，一如既往的喜欢，原材料挺不错的，味道也很好
诺曼汀艺术烘焙（财大店）,iyg96156431,蛋糕新鲜，样子也好看，太值了，而且老板人特别好，准时送到，包装好看，非常满意
诺曼汀艺术烘焙（财大店）,吃货回头,总体不错，性价比高！能出更多的甜品套餐就更好。
诺曼汀艺术烘焙（财大店）,maoerl,太喜欢了，很漂亮的蛋糕！价格也合理。口感也好。
诺曼汀艺术烘焙（财大店）,S无非姑娘,蛋挞好吃，他们家的其他面包也好吃，赞赞赞
诺曼汀艺术烘焙（财大店）,xiaoran_0306,蛋糕挺好吃，只是每次团的都是这个样子，能不能多换几个款式
诺曼汀艺术烘焙（财大店）,暮雨倾城666,老板态度好，还亲自送过来。包装也很精美，味道超级好，奶油也不腻，直接还有果肉。六个人吃了八寸，都觉得好饱。（搞忘拍照了）
诺曼汀艺术烘焙（财大店）,aypare87,好
诺曼汀艺术烘焙（财大店）,XpO557613133,店家服务态度很好，蛋糕包装很高大上，新鲜 下次还会光顾
诺曼汀艺术烘焙（财大店）,林夏天LY,蛋糕很好吃～样子也漂亮！老板服务态度特别好，觉得很亲近！！！室友都说好吃。会回购的。
诺曼汀艺术烘焙（财大店）,络聚,很不错，不腻。好吃。老板不错送货上门。下次还找这家
诺曼汀艺术烘焙（财大店）,tuoliguiji,服务还是不错的，蛋挞的味道也还可以
